id_transcript;id_gene
ENSCAFT00000012216_90_90;ENSCAFG00000007626_90
ENST00000320694_90_90;ENSG00000145675_90
ENST00000336483_90_90;ENSG00000145675_90
ENST00000517698_90_90;ENSG00000145675_90
ENST00000519025_90_90;ENSG00000145675_90
ENST00000520675_90_90;ENSG00000145675_90
ENST00000521381_90_90;ENSG00000145675_90
ENST00000521409_90_90;ENSG00000145675_90
ENST00000521657_90_90;ENSG00000145675_90
ENST00000522084_90_90;ENSG00000145675_90
ENST00000523807_90_90;ENSG00000145675_90
ENST00000523872_90_90;ENSG00000145675_90
ENSMUST00000035532_90_90;ENSMUSG00000041417_90
ENSMUST00000055518_90_90;ENSMUSG00000041417_90
ENSMUST00000185795_90_90;ENSMUSG00000041417_90
ENSMUST00000187009_90_90;ENSMUSG00000041417_90
