id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_MGP-CAROLIEiJ-G0020234;transcript58_MGP-CAROLIEiJ-G0020234|1.0;transcript7_ENSMUGG00000013592|0.21&transcript42_ENSMUGG00000013592|0.21&transcript53_ENSCGRG00015005362|0.19&transcript7_ENSPEMG00000024651|0.19;null;0
transcript58_MGP-CAROLIEiJ-G0020234;transcript7_MGP-CAROLIEiJ-G0020234|1.0;transcript7_ENSMUGG00000013592|0.21&transcript42_ENSMUGG00000013592|0.21&transcript53_ENSCGRG00015005362|0.19;null;0
transcript7_ENSMUGG00000013649;transcript42_ENSMUGG00000013649|1.0;null;transcript7_ENSMUGG00000013592|0.809&transcript42_ENSMUGG00000013592|0.809;0
transcript28_ENSMUGG00000013649;null;transcript7_ENSCGRG00015005362|0.98&transcript7_ENSCGRG00000018457|0.98&transcript7_ENSPEMG00000024651|1.0;null;0
transcript42_ENSMUGG00000013649;transcript7_ENSMUGG00000013649|1.0;null;transcript7_ENSMUGG00000013592|0.809&transcript42_ENSMUGG00000013592|0.809;0
transcript7_ENSMUGG00000013592;transcript42_ENSMUGG00000013592|1.0;transcript7_MGP-CAROLIEiJ-G0020234|0.21&transcript58_MGP-CAROLIEiJ-G0020234|0.21&transcript52_ENSCGRG00015005362|0.778&transcript54_ENSCGRG00015005362|0.778;transcript7_ENSMUGG00000013649|0.809&transcript42_ENSMUGG00000013649|0.809;0
transcript42_ENSMUGG00000013592;transcript7_ENSMUGG00000013592|1.0;transcript7_MGP-CAROLIEiJ-G0020234|0.21&transcript58_MGP-CAROLIEiJ-G0020234|0.21&transcript52_ENSCGRG00015005362|0.778&transcript54_ENSCGRG00015005362|0.778;transcript7_ENSMUGG00000013649|0.809&transcript42_ENSMUGG00000013649|0.809;0
transcript7_ENSCGRG00015005362;transcript52_ENSCGRG00015005362|1.0&transcript54_ENSCGRG00015005362|1.0;transcript28_ENSMUGG00000013649|0.98&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSPEMG00000024651|0.98;null;0
transcript52_ENSCGRG00015005362;transcript7_ENSCGRG00015005362|1.0&transcript54_ENSCGRG00015005362|1.0;transcript7_ENSMUGG00000013592|0.778&transcript42_ENSMUGG00000013592|0.778&transcript7_ENSCGRG00000018457|1.0;null;0
transcript53_ENSCGRG00015005362;null;transcript7_MGP-CAROLIEiJ-G0020234|0.19&transcript58_MGP-CAROLIEiJ-G0020234|0.19;null;0
transcript54_ENSCGRG00015005362;transcript7_ENSCGRG00015005362|1.0&transcript52_ENSCGRG00015005362|1.0;transcript7_ENSMUGG00000013592|0.778&transcript42_ENSMUGG00000013592|0.778&transcript7_ENSCGRG00000018457|1.0;null;0
transcript7_ENSCGRG00000018457;null;transcript28_ENSMUGG00000013649|0.98&transcript7_ENSCGRG00015005362|1.0&transcript52_ENSCGRG00015005362|1.0&transcript54_ENSCGRG00015005362|1.0&transcript7_ENSPEMG00000024651|0.98;null;0
transcript7_ENSPEMG00000024651;null;transcript7_MGP-CAROLIEiJ-G0020234|0.19&transcript28_ENSMUGG00000013649|1.0&transcript7_ENSCGRG00015005362|0.98&transcript7_ENSCGRG00000018457|0.98;null;0
transcript57_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript59_MGP-CAROLIEiJ-G0020234;transcript57_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript52_ENSMUGG00000013592;null;null;null;2
transcript55_ENSCGRG00015005362;null;null;null;3
