id_transcript;id_gene
ENSCAFT00000021220_90_90;ENSCAFG00000013361_90
ENSCAFT00000044299_90_90;ENSCAFG00000013361_90
ENST00000356634_90_90;ENSG00000004487_90
ENST00000400181_90_90;ENSG00000004487_90
ENST00000465864_90_90;ENSG00000004487_90
ENST00000494920_90_90;ENSG00000004487_90
ENSMUST00000046846_90_90;ENSMUSG00000036940_90
ENSMUST00000105847_90_90;ENSMUSG00000036940_90
ENSMUST00000116273_90_90;ENSMUSG00000036940_90
ENSMUST00000155354_90_90;ENSMUSG00000036940_90
ENSMUST00000170979_90_90;ENSMUSG00000036940_90
