id_transcript;id_gene
ENSBTAT00000008456_98;ENSBTAG00000006448_98
ENSBTAT00000078883_98;ENSBTAG00000006448_98
ENSBTAT00000012775_98;ENSBTAG00000009685_98
ENSBTAT00000066410_98;ENSBTAG00000009685_98
ENSBTAT00000020671_98;ENSBTAG00000015559_98
ENSBTAT00000034295_98;ENSBTAG00000015559_98
ENSBTAT00000067527_98;ENSBTAG00000015559_98
ENSBTAT00000069014_98;ENSBTAG00000015559_98
ENSBTAT00000064195_98;ENSBTAG00000048265_98
ENSBTAT00000076076_98;ENSBTAG00000048265_98
ENSCAFT00000007745_98;ENSCAFG00000004807_98
ENSCAFT00000084598_98;ENSCAFG00000004807_98
ENSCAFT00000092362_98;ENSCAFG00000004807_98
ENSCAFT00000010754_98;ENSCAFG00000006678_98
ENSCAFT00000028477_98;ENSCAFG00000017939_98
ENSCAFT00000065303_98;ENSCAFG00000017939_98
ENSCAFT00020001182_98;ENSCAFG00020000937_98
ENSCAFT00020025365_98;ENSCAFG00020017314_98
ENSCAFT00020032134_98;ENSCAFG00020021852_98
ENST00000250263_98;ENSG00000104626_98
ENST00000519292_98;ENSG00000104626_98
ENST00000520684_98;ENSG00000104626_98
ENST00000521844_98;ENSG00000104626_98
ENST00000523898_98;ENSG00000104626_98
ENST00000372257_98;ENSG00000117419_98
ENST00000372259_98;ENSG00000117419_98
ENST00000452396_98;ENSG00000117419_98
ENST00000456170_98;ENSG00000117419_98
ENST00000457571_98;ENSG00000117419_98
ENST00000479101_98;ENSG00000117419_98
ENST00000489710_98;ENSG00000117419_98
ENST00000649995_98;ENSG00000117419_98
ENST00000300005_98;ENSG00000196678_98
ENST00000357967_98;ENSG00000196678_98
ENST00000563117_98;ENSG00000196678_98
ENST00000564349_98;ENSG00000196678_98
ENST00000568805_98;ENSG00000196678_98
ENST00000569729_98;ENSG00000196678_98
ENSGALT00000016435_98;ENSGALG00000010106_98
ENSGALT00000054775_98;ENSGALG00000011448_98
ENSGALT00000045747_98;ENSGALG00000026038_98
ENSGALT00000091957_98;ENSGALG00000026038_98
ENSGALT00000105328_98;ENSGALG00000026038_98
ENSMUST00000033224_98;ENSMUSG00000030929_98
ENSMUST00000063902_98;ENSMUSG00000030929_98
ENSMUST00000106523_98;ENSMUSG00000030929_98
ENSMUST00000139192_98;ENSMUSG00000030929_98
ENSMUST00000150844_98;ENSMUSG00000030929_98
ENSMUST00000033927_98;ENSMUSG00000031527_98
ENSMUST00000210483_98;ENSMUSG00000031527_98
ENSMUST00000210884_98;ENSMUSG00000031527_98
ENSMUST00000037127_98;ENSMUSG00000033423_98
ENSMUST00000125312_98;ENSMUSG00000033423_98
ENSMUST00000144373_98;ENSMUSG00000033423_98
