id_transcript;id_transcript;block_sequence
ENSCAFT00000020949_90_90;ENSCAFT00000020949_90_90;8.9.11.13.15.16.18.19.20.21.23.24.26.28.29.31.33.35.37.39.41.42.44.45
ENST00000258909_90_90;ENST00000258909_90_90;0.2.3.19
ENST00000322019_90_90;ENST00000322019_90_90;0.2.3.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41
ENST00000379384_90_90;ENST00000379384_90_90;0.2.3.4
ENST00000379390_90_90;ENST00000379390_90_90;0.2.3.5.19.20.21.22.23
ENST00000561551_90_90;ENST00000561551_90_90;21.22.23.24.25.26.27.28.43.44
ENST00000565774_90_90;ENST00000565774_90_90;0.2.3.5.6.7.8.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41
ENST00000565982_90_90;ENST00000565982_90_90;3.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000041890_90_90;ENSMUST00000041890_90_90;1.2.3.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41
ENSMUST00000119543_90_90;ENSMUST00000119543_90_90;3.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41
ENSMUST00000126334_90_90;ENSMUST00000126334_90_90;1.2.3.6
