id_transcript;block_sequence
ENSCAFT00000020697_90_90;1.2.5.6.7.9.10.11.12.13.14.15.16.17.18.19.22.23.24.25.26.27
ENSCAFT00000043849_90_90;3.4.5.6.7.9.10.11.12.13.15.16.17.19.22
ENST00000242480_90_90;2.3.4.5.6.7.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27
ENST00000411732_90_90;6.7.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27
ENST00000439032_90_90;2.3.4.5.6.7.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27
ENST00000637191_90_90;2.3.4.5.6.7.9.10.11.12
ENSMUST00000048289_90_90;2.3.4.5.6.7.8.10.11.12.13.14.15.16.17.18.19.20.22.23.25.27
ENSMUST00000105438_90_90;6.7.8.10.11.12.13.14.15.16.17.18.19.20.22.23.25.27
ENSMUST00000127820_90_90;11.12.13.14.15.16.17.18.19.20.22.23.25.27
ENSMUST00000130933_90_90;4.5.6
ENSMUST00000145754_90_90;0.5.6.7.8.10.11.12.13.14.15
ENSMUST00000145936_90_90;0.5.6.7.8.10.11.12.13.14.15.16
ENSMUST00000146986_90_90;6.7.8.10.11
