id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript15_ENSPEMG00000024651;null;transcript19_ENSECAG00000007947|0.864&transcript15_ENSCGRG00015005362|0.933&transcript15_ENSCGRG00000018457|0.933&transcript15_ENSCGRG00001010245|0.933&transcript15_ENSSTOG00000019743|0.819;null;0
transcript19_ENSECAG00000007947;transcript21_ENSECAG00000007947|0.95;transcript15_ENSPEMG00000024651|0.864&transcript15_ENSCGRG00015005362|0.906&transcript15_ENSCGRG00000018457|0.906&transcript15_ENSCGRG00001010245|0.906&transcript15_ENSSTOG00000019743|0.868;null;0
transcript21_ENSECAG00000007947;transcript19_ENSECAG00000007947|0.95;transcript36_ENSCGRG00000018457|0.905;null;0
transcript15_ENSCGRG00015005362;null;transcript15_ENSPEMG00000024651|0.933&transcript19_ENSECAG00000007947|0.906&transcript15_ENSCGRG00000018457|1.0&transcript15_ENSCGRG00001010245|1.0&transcript15_ENSSTOG00000019743|0.87;null;0
transcript15_ENSCGRG00000018457;null;transcript15_ENSPEMG00000024651|0.933&transcript19_ENSECAG00000007947|0.906&transcript15_ENSCGRG00015005362|1.0&transcript15_ENSCGRG00001010245|1.0&transcript15_ENSSTOG00000019743|0.87;null;0
transcript15_ENSCGRG00001010245;null;transcript15_ENSPEMG00000024651|0.933&transcript19_ENSECAG00000007947|0.906&transcript15_ENSCGRG00015005362|1.0&transcript15_ENSCGRG00000018457|1.0&transcript15_ENSSTOG00000019743|0.87;null;0
transcript36_ENSCGRG00000018457;null;transcript21_ENSECAG00000007947|0.905;null;0
transcript15_ENSSTOG00000019743;null;transcript15_ENSPEMG00000024651|0.819&transcript19_ENSECAG00000007947|0.868&transcript15_ENSCGRG00015005362|0.87&transcript15_ENSCGRG00000018457|0.87&transcript15_ENSCGRG00001010245|0.87;null;0
transcript6_ENSMPUG00000020072;null;transcript20_ENSECAG00000007947|0.879&transcript6_ENSECAG00000007947|0.879&transcript25_ENSCPOG00000024843|0.903;null;1
transcript20_ENSECAG00000007947;transcript6_ENSECAG00000007947|1.0;transcript6_ENSMPUG00000020072|0.879&transcript25_ENSCPOG00000024843|0.911;null;1
transcript6_ENSECAG00000007947;transcript20_ENSECAG00000007947|1.0;transcript6_ENSMPUG00000020072|0.879&transcript25_ENSCPOG00000024843|0.911;null;1
transcript25_ENSCPOG00000024843;null;transcript6_ENSMPUG00000020072|0.903&transcript20_ENSECAG00000007947|0.911&transcript6_ENSECAG00000007947|0.911&transcript7_ENSMLUG00000027828|0.911;null;1
transcript7_ENSECAG00000007947;null;transcript7_ENSMLUG00000027828|0.885;null;1
transcript7_ENSMLUG00000027828;null;transcript25_ENSCPOG00000024843|0.911&transcript7_ENSECAG00000007947|0.885;null;1
transcript13_ENSMLUG00000027828;null;null;null;2
