id_transcript;group
ENST00000361272;1
ENSCAFT00000011068;1
ENST00000523917;2
ENSMUST00000132032;3
ENSMUST00000149992;3
ENSMUST00000034012;3
ENSMUST00000135269;4
ENST00000272430;5
ENSMUST00000065512;5
ENSCAFT00000013561;5
ENST00000233330;6
ENSMUST00000121093;7
ENSMUST00000087938;7
ENST00000305557;7
ENST00000446597;8
ENSMUST00000203187;8
ENST00000542676;8
ENSCAFT00000018772;8
ENSMUST00000171349;9
ENSMUST00000204655;9
ENST00000333957;9
ENST00000396028;10
ENST00000536386;11
ENST00000545552;12
ENSMUST00000111758;13
ENSMUST00000087485;13
ENST00000272322;14
ENST00000409558;14
ENSMUST00000006221;14
ENSMUST00000109578;14
ENSCAFT00000005085;14
ENST00000445726;15
ENST00000297620;15
ENSMUST00000108052;15
ENSCAFT00000003036;15
ENSMUST00000108049;16
ENST00000522677;17
ENSMUST00000088658;17
ENSCAFT00000043735;17
ENSMUST00000115468;18
ENST00000524176;18
ENST00000343600;19
ENST00000397601;19
ENSCAFT00000008903;19
ENSMUST00000167459;20
ENSMUST00000088419;20
ENST00000345429;20
ENST00000376673;21
ENSCAFT00000018712;22
ENSMUST00000015894;23
ENST00000360244;23
ENSMUST00000056710;24
ENST00000369109;24
ENST00000414276;25
ENSMUST00000159417;26
ENST00000397463;26
ENSCAFT00000008032;26
ENSMUST00000027582;27
ENSMUST00000159529;27
ENSMUST00000162899;27
ENST00000345008;27
ENST00000274000;28
ENSMUST00000051737;28
ENSCAFT00000018483;28
ENSMUST00000200409;29
ENST00000309703;29
ENST00000614256;30
ENSCAFT00000048830;30
ENSCAFT00000027787;30
ENST00000368694;31
ENST00000368690;31
ENSMUST00000107346;32
ENSMUST00000076639;32
ENST00000403433;32
ENSMUST00000107344;33
ENSMUST00000001043;33
ENSMUST00000049937;34
ENSMUST00000107343;35
ENSMUST00000107342;35
ENSCAFT00000011155;36
ENSMUST00000192698;37
ENST00000355221;37
ENST00000396774;38
ENSMUST00000044369;38
ENST00000359530;38
ENSMUST00000053664;39
ENSMUST00000111665;39
ENST00000278422;39
ENSCAFT00000012435;39
ENST00000378312;40
ENSMUST00000111664;41
ENSCAFT00000005583;42
ENSCAFT00000005580;42
ENST00000272238;43
ENST00000381661;44
ENSMUST00000095820;45
ENSMUST00000020884;45
ENST00000373839;46
ENSMUST00000102568;46
ENSCAFT00000042737;46
ENST00000373836;47
ENSMUST00000084170;48
ENST00000355621;49
ENSMUST00000102993;49
ENSCAFT00000002348;49
ENSMUST00000094543;50
ENST00000473814;50
ENSMUST00000028691;51
ENSMUST00000080008;51
ENST00000524782;51
