id_transcript;id_transcript;block_sequence
ENSCAFT00000014740_90_90;ENSCAFT00000014740_90_90;0.1.2.6.7.8.9.10.11.12.24.25.26.27
ENST00000262493_90_90;ENST00000262493_90_90;0.1.2.6.7.14.15.16.17.18.19.20.21.22.24.25.26.27
ENST00000262494_90_90;ENST00000262494_90_90;0.1.2.6.7.14.15.16.17.18.19.20.21.22.23
ENST00000562316_90_90;ENST00000562316_90_90;15.16.17.18.19.20.21.22.24.28.29
ENST00000563661_90_90;ENST00000563661_90_90;0.1.2.6.7.8
ENST00000564727_90_90;ENST00000564727_90_90;22.24.25.26.28
ENST00000568375_90_90;ENST00000568375_90_90;20.21.22.25
ENST00000569295_90_90;ENST00000569295_90_90;0.1.2.3
ENST00000570235_90_90;ENST00000570235_90_90;0.1.2.4
ENST00000638705_90_90;ENST00000638705_90_90;0.1.2.6.7.14.15.16.17.18.19.20.21.22.24.25.26.27
ENST00000639268_90_90;ENST00000639268_90_90;7.14.15
ENST00000639341_90_90;ENST00000639341_90_90;18.19.20.21.22.24.25.26.27
ENST00000639770_90_90;ENST00000639770_90_90;1.2.5
ENST00000640469_90_90;ENST00000640469_90_90;21.22.24.25.26.27
ENST00000640893_90_90;ENST00000640893_90_90;0.1.2.6.7.17.18
ENSMUST00000034198_90_90;ENSMUST00000034198_90_90;0.1.2.6.7.8.9.10.11.12.24.25.26.27
ENSMUST00000125716_90_90;ENSMUST00000125716_90_90;0.1.2.6.7.8.9.10.11.12.24.25.26.27
ENSMUST00000127900_90_90;ENSMUST00000127900_90_90;6.7.8.9
ENSMUST00000137202_90_90;ENSMUST00000137202_90_90;2.6.7.8.9.10
ENSMUST00000138659_90_90;ENSMUST00000138659_90_90;0.1.2.6.7.8.9.10.11.12.13
ENSMUST00000142466_90_90;ENSMUST00000142466_90_90;12.24.25.26.28
ENSMUST00000149530_90_90;ENSMUST00000149530_90_90;12.24.28.29
