id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSPNYG00000024266;null;transcript9_ENSAPOG00000016134|0.866&transcript7_ENSAPOG00000023408|0.973&transcript7_ENSXMAG00000026005|0.983&transcript7_ENSAOCG00000015695|0.961;null;0
transcript9_ENSAPOG00000016134;null;transcript7_ENSPNYG00000024266|0.866&transcript7_ENSXMAG00000026005|0.908;null;0
transcript7_ENSAPOG00000023408;null;transcript7_ENSPNYG00000024266|0.973&transcript7_ENSXMAG00000026005|0.995&transcript7_ENSAOCG00000015695|0.999;null;0
transcript7_ENSXMAG00000026005;null;transcript7_ENSPNYG00000024266|0.983&transcript9_ENSAPOG00000016134|0.908&transcript7_ENSAPOG00000023408|0.995&transcript7_ENSAOCG00000015695|0.997;null;0
transcript7_ENSAOCG00000015695;null;transcript7_ENSPNYG00000024266|0.961&transcript7_ENSAPOG00000023408|0.999&transcript7_ENSXMAG00000026005|0.997;null;0
transcript28_ENSAOCG00000015695;null;transcript9_ENSXMAG00000026005|0.867;null;1
transcript9_ENSXMAG00000026005;null;transcript28_ENSAOCG00000015695|0.867;null;1
transcript14_ENSAPOG00000023408;null;transcript12_ENSPNYG00000024266|0.974;transcript14_ENSAPOG00000016134|1.0;2
transcript22_ENSPNYG00000024266;transcript12_ENSPNYG00000024266|1.0;transcript17_ENSAOCG00000015695|0.999;null;2
transcript17_ENSAOCG00000015695;null;transcript22_ENSPNYG00000024266|0.999&transcript12_ENSPNYG00000024266|0.999;null;2
transcript14_ENSAPOG00000016134;null;transcript12_ENSPNYG00000024266|0.974;transcript14_ENSAPOG00000023408|1.0;2
transcript12_ENSPNYG00000024266;transcript22_ENSPNYG00000024266|1.0;transcript14_ENSAPOG00000023408|0.974&transcript17_ENSAOCG00000015695|0.999&transcript14_ENSAPOG00000016134|0.974;null;2
transcript30_ENSAPOG00000023408;transcript23_ENSAPOG00000023408|0.987;null;transcript21_ENSAPOG00000016134|0.904;3
transcript21_ENSAPOG00000016134;null;null;transcript30_ENSAPOG00000023408|0.904;3
transcript23_ENSAPOG00000023408;transcript30_ENSAPOG00000023408|0.987;null;null;3
transcript21_ENSPNYG00000024266;null;null;null;4
transcript26_ENSAOCG00000015695;transcript27_ENSAOCG00000015695|1.0;transcript23_ENSPNYG00000024266|0.984;null;5
transcript27_ENSAOCG00000015695;transcript26_ENSAOCG00000015695|1.0;transcript23_ENSPNYG00000024266|0.984;null;5
transcript23_ENSPNYG00000024266;null;transcript26_ENSAOCG00000015695|0.984&transcript27_ENSAOCG00000015695|0.984;null;5
transcript28_ENSAPOG00000023408;null;null;null;6
transcript29_ENSAPOG00000023408;null;transcript29_ENSAOCG00000015695|1.0;null;7
transcript29_ENSAOCG00000015695;null;transcript29_ENSAPOG00000023408|1.0;null;7
transcript31_ENSAPOG00000023408;null;null;null;8
transcript18_ENSAOCG00000015695;null;null;null;9
transcript24_ENSPNYG00000024266;null;null;null;10
