id_gene;blocks
ppan;0|1|12|13|14|15|16|26|27|28|29|30|31
ppan;0|1|12|13|14|15|16|26|27|28|29|30|31
ppan;0|1|12|13|14|15|16|26|27|28|29|30|31
ptro;0|1|2|3|4|5|6|12|13|14|15|26|27|28|29|30|31
hsap;0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31
hsap;0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31
hsap;0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31
hsap;0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31
hsap;0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
ggor;0|1|2|3|4|6|7|9|11|12|13|15|16|17|19|20|22|23|24|25|26|27|29|31
pabe;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31
