id_transcript;block_sequence
ENSCAFT00000049128_90_90;1.2.3.4.5.6.7.12.13.14.15.16.19.20.21.22.23.24.27
ENST00000315660_90_90;1.2.3.4.5.6.7.8.13.14.15.16.19.20.21.22.24.26.27
ENST00000372382_90_90;9.13.14.15.16.19.20.21.22.24.26.27
ENST00000372383_90_90;1.2.3.4.5.6.7.8.13.14.15.16.19.20.21.22.24.26.27
ENST00000372384_90_90;1.2.3.4.5.6.7.8.13.14.15.16.19.20.21.22.24.26.27
ENST00000372390_90_90;0.19.20.21.22.24.26.27
ENST00000372397_90_90;10.11.13.14.15.16.19.20.21.22.24.26.27
ENST00000480691_90_90;1.2.3.4.5.6.7.8.13.14.15
ENST00000486554_90_90;0.19
ENST00000502650_90_90;1.2.3.4.5.6.7.8.13
ENST00000502961_90_90;1.2.3
ENST00000503515_90_90;10.11.13.14.15.16.17.18
ENST00000505965_90_90;1.2.3.4.5
ENST00000506081_90_90;1.2.3.4.5.6.7.8.13.14.15.16.19.20.21.22.24.26.27
ENST00000506724_90_90;1.2.3.4.5.6
ENST00000510887_90_90;1.2.3.4.5.6.7.8.13.14
ENST00000514426_90_90;5.6.7.8.13.14.15.16.19.20.21.22.24.26.27
ENST00000514897_90_90;1.2.3.4.5.6.7.8.13.14.15.16.17
ENSMUST00000055738_90_90;10.12.13.14.15.16.19.20.22.23.24.25.26.27
ENSMUST00000112996_90_90;1.3.4.5.6.7.8.13.14.15.16.19.20.22.23.24.25.26.27
ENSMUST00000123898_90_90;9.13.14.15.16.19.20.22.23.24.25.26.27
