id_transcript;block_sequence
ENSCAFT00000017891_90_90;0.1.2.3.5.6.7.8.10.11.14.15.16.19.20.21
ENST00000265165_90_90;0.2.3.5.6.7.9.10.13.14.15.18.19.20.21
ENST00000379951_90_90;0.2.3.5.6.7.13.14.15.18.19.20.22
ENST00000438313_90_90;0.2.3.5.6.7.13.14.15.18.19.20.21
ENST00000504950_90_90;4.5.7.9.10.13.14
ENST00000506680_90_90;0.2.3.5.6.7.9.10.13.14.15.16.17.18.19
ENST00000510624_90_90;4.5.6.7.13.14.15.18.19.20.21
ENST00000512172_90_90;4.5.6.7.8
ENST00000515500_90_90;4.5.6.7.9.10.11.12
ENSMUST00000029611_90_90;0.3.5.6.7.8.10.11.14.15.16.19.20.21
ENSMUST00000066849_90_90;0.3.5.6.7.11.14.15.16.19.20.21
ENSMUST00000098611_90_90;4.5.6.7.8.10.11.14.15.16.19.20.21
ENSMUST00000106341_90_90;0.3.5.6.7.11.14.15.16.19.20.22
